proposal_id,onchain_id,title,status,proposer_address,proposer_name,proposer_ens,governor_id,governor_name,for_votes,for_voters,for_pct,against_votes,against_voters,against_pct,abstain_votes,abstain_voters,abstain_pct,quorum,start_time,end_time,created_block,created_time,discourse_url,snapshot_url,description
2597261424044541194,75480516867756766284972947192514005324792532674550120092693062891336419998702,[EP6.12] [Executable] Set resolver for .ceo TLD,executed,0xb8c2C29ee19D8307cb7255e1Cd9CbDE883A267d5,nick.eth,nick.eth,eip155:1:0x323A76393544d5ecca80cd6ef2A560C6a395b7E3,uni,1805012.2750,93,99.99997436207678,0.3759,6,2.0827696825362984e-05,0.0868,2,4.810226393955741e-06,1000000.0000,2025-05-21T12:55:11Z,2025-05-27T22:51:11Z,22531399,2025-05-21T12:54:59Z,https://discuss.ens.domains/t/executable-set-resolver-for-ceo-tld/20820/1,,"# [EP6.12] [Executable] Set resolver for .ceo TLD
# \[EP6.12] \[Executable] Set resolver for .ceo TLD

| **Status** | Temp check                                                                        |
| ---------- | --------------------------------------------------------------------------------- |
| Discussion | [Link](https://discuss.ens.domains/t/executable-set-resolver-for-ceo-tld/20820/1) |

## Abstract

[EP6.7](https://discuss.ens.domains/t/ep-6-7-executable-transfer-ceo-tld-to-the-dnssec-registrar/20594) reconfigured the .ceo TLD, setting the owner record to the DNSSEC registrar contract. This allowed onchain claiming of .ceo 2LDs to resume, reclaiming control from a custom registrar that had been set by a previous owner of .ceo.

Unfortunately, this neglected to consider the necessary infrastructure for offchain claiming, which requires also setting the resolver record. As a result, a follow-up executable EP is required to set the resolver also.

To prove ownership of .ceo and"
2577519828545831958,83558494563463316177076768398348085020294312678713085260352382286714788322618,[EP6.7] [Executable] Revoke root controller role from legacy ENS multisig,executed,0xb8c2C29ee19D8307cb7255e1Cd9CbDE883A267d5,nick.eth,nick.eth,eip155:1:0x323A76393544d5ecca80cd6ef2A560C6a395b7E3,uni,1634439.5606,222,99.99997014463193,0.3673,5,2.2472024274149545e-05,0.1207,3,7.383343796822093e-06,1000000.0000,2025-04-24T07:11:59Z,2025-04-30T16:41:47Z,22337300,2025-04-24T07:11:47Z,https://discuss.ens.domains/t/ep-6-8-executable-revoke-root-controller-role-from-legacy-ens-multisig/20644,,"# [EP6.7] [Executable] Revoke root controller role from legacy ENS multisig
# 

| **Status**            | Active                                      |
| --------------------- | -------------------------------------------- |
| **Discussion Thread** | [Forum](https://discuss.ens.domains/t/ep-6-8-executable-revoke-root-controller-role-from-legacy-ens-multisig/20644) |

## Abstract

We have identified that the legacy ENS multisig, which originally controlled ENS before the DAO was created, still has the 'controller' role on the ENS root. This means that a majority of multisig keyholders could create or replace any ENS TLD other than .eth. .eth is locked and cannot be modified by the DAO or anyone else.

In order to correct this oversight, this proposal revokes the legacy multisig's controller role from the root contract.

## Specification

Call `setController` on the ENS `Root` contract at `0xaB528d626EC275E3faD363fF1393A41F581c5897`, passing in the address of the legacy multisig, `0xCF60"
2577070112469157163,7404040509873168432228479064563591804702835162347907107082011204120525681390,[EP 6.8] [Executable] Endowment permissions to karpatkey - Update #5,executed,0x352BAc8c804925Af197F76c4D8D074e4fe5c2edC,,,eip155:1:0x323A76393544d5ecca80cd6ef2A560C6a395b7E3,uni,1449452.7055,135,84.08098298243978,113731.4651,10,6.5974235257550795,160692.8038,9,9.321593491805135,1000000.0000,2025-04-24T15:19:59Z,2025-05-01T00:48:23Z,22339715,2025-04-24T15:19:47Z,,,"# [EP 6.8] [Executable] Endowment permissions to karpatkey - Update #5
# Abstract

This proposal aims to introduce new permissions for deploying Endowment funds, with a continued focus on diversification and alignment with the evolving market landscape and liquidity.

# Motivation

The proposal seeks to request new permissions from the ENS DAO to karpatkey, such that the permissions are aligned with evolving market conditions and protocol updates.

The proposed new permissions focus on strategies involving:

* **Protocol update**: MakerDAO migration to Sky Protocol
* Continuous diversification of **Ethereum LST providers**: Origin Protocol
* Continuous diversification to **Stablecoin offerings**: USDT, Real-World Assets (Mountain Protocol)
  * **Why USDT?** While USDC is a reliable and widely-used stablecoin, adding USDT enhances the diversification of counterparty and operational risks within the endowment. By holding both, the endowment mitigates potential risks associated with relia"
2577051386554353176,51329136884099251878034959419745117799040381230875971532699817044496491926852,[6.7] [Executable] Transfer .ceo TLD to the DNSSEC registrar,executed,0xb8c2C29ee19D8307cb7255e1Cd9CbDE883A267d5,nick.eth,nick.eth,eip155:1:0x323A76393544d5ecca80cd6ef2A560C6a395b7E3,uni,1779138.2945,182,99.99996152612889,0.4691,4,2.636608397314422e-05,0.2154,3,1.2107787146970383e-05,1000000.0000,2025-04-23T15:41:23Z,2025-04-30T01:06:47Z,22332663,2025-04-23T15:41:11Z,https://discuss.ens.domains/t/temp-check-executable-transfer-ceo-tld-to-the-dnssec-registrar/20594,,"# [6.7] [Executable] Transfer .ceo TLD to the DNSSEC registrar
| **Status**            | Pending                                                                                                     |
| --------------------- | ----------------------------------------------------------------------------------------------------------- |
| **Discussion Thread** | [Forum](https://discuss.ens.domains/t/temp-check-executable-transfer-ceo-tld-to-the-dnssec-registrar/20594) |

## Abstract

The .ceo TLD, formerly owned by Kred Pty, has since been acquired by XYZ. Prior to the formation of the DAO, the previous owner asked for .ceo to be delegated to a custom address so they can manage a bespoke DNS integration. The new owner has requested that this change be undone, and that ownership of .ceo be reverted to the DNSSEC registrar so owners of .ceo TLDs can use the standard integration to claim their names on ENS.

To prove ownership of .ceo and their intention that we action this request, they have"
2515518299983316940,31309365093913580207991288430108338667724061355449265288906484597789511363394,# [EP6.2] Endowment expansion (3rd tranche),executed,0xe52C39327FF7576bAEc3DBFeF0787bd62dB6d726,5pence.eth,5pence.eth,eip155:1:0x323A76393544d5ecca80cd6ef2A560C6a395b7E3,uni,1009456.6264,69,66.4591953450365,289524.0795,3,19.06128193585883,219931.1936,5,14.479522719104663,1000000.0000,2025-01-28T18:04:11Z,2025-02-04T03:38:11Z,21724691,2025-01-28T18:03:59Z,,,"# [EP6.2] Endowment expansion (3rd tranche)

[Temp Check Discourse link](https://discuss.ens.domains/t/temp-check-endowment-expansion-3rd-tranche/19851)

# Author - karpatkey
Temp Check: [https://discuss.ens.domains/t/temp-check-endowment-expansion-3rd-tranche/19851](https://discuss.ens.domains/t/temp-check-endowment-expansion-3rd-tranche/19851)

# Summary

This proposal aims to expand the Endowment by funding a third tranche, comprising 5,000 ETH, from the ENS DAO to the ENS Endowment. 

Alongside the third tranche transfer, an update to the Allowance Module on the ENS Endowment is proposed; *resetTime* for ETH allowance (for fee payment) is to be changed from the current parameter of 43,200 seconds (30 days) to 36,000 seconds (25 days). The motivation for this is that there has been an accumulation of payment delays, such that current fee payments are delayed.


# Motivation

Since the establishment of the Endowment on March 7th, 2023, ENS has been setting the gold standard for DAO t"
2515447293360997938,33808096277765934415068056906696425640427679116963285327644834080891069190379,"# [EP6.1] [Executable] Convert 6,000 ETH to USDC for DAO Operating Expenses",executed,0xb8c2C29ee19D8307cb7255e1Cd9CbDE883A267d5,nick.eth,nick.eth,eip155:1:0x323A76393544d5ecca80cd6ef2A560C6a395b7E3,uni,1510862.0908,80,98.99713496929138,5305.4001,2,0.3476289534335504,10000.0000,1,0.6552360772750754,1000000.0000,2025-01-28T15:43:11Z,2025-02-04T01:17:35Z,21723989,2025-01-28T15:42:59Z,,,"# [EP6.1] [Executable] Convert 6,000 ETH to USDC for DAO Operating Expenses

# Abstract

We propose to convert 6,000 ETH into USDC to replenish the USDC reserves in the [DAO’s treasury](https://etherscan.io/address/0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7).


# Motivation

In February 2023, the DAO executed a swap of 10,000 ETH into USDC via [EP 3.3](https://www.tally.xyz/gov/ens/proposal/45461903078948131870051132081249892009497709518413744958551889217805827301425), generating approximately $16.2M in USDC. The rationale at the time was to secure 18–24 months of operational runway.

Over the past 21 months, the USDC reserves have been effectively utilised to fund ENS DAO’s operations. However, these reserves have now been fully depleted. To ensure financial stability and effective liquidity management, it is prudent to secure a 12-month runway in the DAO’s wallet to cover operating expenses.

We propose ENS convert 6,000 ETH (~$20.4M at $3,200/ETH) to replenish the USDC reserves. The"
2485131686526846075,13214174724111749338017943143826453367599509196993220699255450633508989705578,# [EP 5.29] Funding request for Unruggable to build and operate a network of gateways supporting the rollout of ENSIP-19: EVM-chain Reverse Resolution ,defeated,0x983110309620D911731Ac0932219af06091b6744,brantly.eth,brantly.eth,eip155:1:0x323A76393544d5ecca80cd6ef2A560C6a395b7E3,uni,949616.2374,40,41.03045641294281,1289941.1660,50,55.73501452959943,74860.5203,1,3.234529057457756,1000000.0000,2024-12-17T19:51:35Z,2024-12-24T05:35:35Z,21424461,2024-12-17T19:51:23Z,,,"# [EP 5.29] Funding request for Unruggable to build and operate a network of gateways supporting the rollout of ENSIP-19: EVM-chain Reverse Resolution 

[Temp Check Discourse link](https://discuss.ens.domains/t/temp-check-ep-x-x-funding-request-for-unruggable-to-build-and-operate-a-network-of-gateways-supporting-the-rollout-of-ensip-19-evm-chain-reverse-resolution/19902)


 ## Description 
# Summary

We are requesting funding from the ENS DAO to build a production network of gateways. These gateways will support the rollout of reverse resolution for **Arbitrum, Base, Linea, Optimism, and Scroll.** We also plan to continue our research and development on the ENS protocol and actively contribute to the ENS ecosystem with a focus on resolving names from L2s. Our funding request focuses on infrastructure, talent acquisition and retention, and ongoing development to sustain this critical ENS infrastructure.

# **Request**

We are requesting **$1,200,000 USDC annually and 24,000 ENS tokens ("
2485129129754625620,15212507956777005315602309329914215169878587763966450377165643673108805753590,# [EP 5.28] [Executable] Reimbursement of eth.limo’s ongoing legal fees,executed,0x983110309620D911731Ac0932219af06091b6744,brantly.eth,brantly.eth,eip155:1:0x323A76393544d5ecca80cd6ef2A560C6a395b7E3,uni,1769437.7668,62,99.99010754157753,0.0000,0,0,175.0582,2,0.009892458422470014,1000000.0000,2024-12-17T19:45:59Z,2024-12-24T05:29:47Z,21424433,2024-12-17T19:45:47Z,,,"# [EP 5.28] [Executable] Reimbursement of eth.limo’s ongoing legal fees



 ## Description 
### Summary

This proposal aims to reimburse eth.limo for ongoing legal fees related to the operation of the eth.limo/eth.link gateway services.

### Background

### The Human Costs of Public Goods

At eth.limo we continuously strive to deliver a high quality ENS gateway experience. We understand the critical utility that our service provides and we have dedicated countless hours to developing and maintaining the gateway infrastructure that powers thousands of dApps and dWebsites alike.

Speaking beyond purely technical requirements, one aspect of operating eth.limo that is often overlooked is the human cost. We are a small team with limited resources who are dedicated 24/7 to ensure that we respond to support requests in a timely fashion, work with other cutting edge ecosystem projects for integrations, and provide on-call availability for any server-side issues that might arise. In addition, w"
2480500565067433574,40272043175867710511047990376059633000673751036364092383567949469124429500507,[EP 5.27][Executable] Revoke the DAO's ability to upgrade the name wrapper,executed,0xb8c2C29ee19D8307cb7255e1Cd9CbDE883A267d5,nick.eth,nick.eth,eip155:1:0x323A76393544d5ecca80cd6ef2A560C6a395b7E3,uni,1431240.2847,53,100,0.0000,0,0,0.0000,0,0,1000000.0000,2024-12-11T10:32:11Z,2024-12-17T20:00:23Z,21378687,2024-12-11T10:31:59Z,https://discuss.ens.domains/t/temp-check-executable-revoke-the-daos-ability-to-upgrade-the-name-wrapper/19920,,"# [EP 5.27][Executable] Revoke the DAO's ability to upgrade the name wrapper
## Abstract

The Name Wrapper’s upgrade mechanism contains a vulnerability whereby a malicious DAO could use the upgrade mechanism to seize control of wrapped names without the owner’s consent, documented [here](https://discuss.ens.domains/t/security-advisory-a-malicious-dao-update-could-reduce-the-registration-duration-of-registered-eth-2lds/17576/1).

Since the v2 migration plan makes the upgrade mechanism obsolete, we now know the mechanism will never be required. This EP proposes to remove the DAO’s ability to upgrade the name wrapper.

## Specification

Admin control over the name wrapper gives the DAO two functions: it can set the upgrade contract, and it can specify the address of the metadata contract. Since we want to remove the former ability while preserving the latter, we propose the following sequence of actions:

1. Deploy a new metadata contract, identical to the current one but using a proxy. T"
2465430835612878792,50152158826647742094695349340830523178083147237337111134725087674188893435887,# [EP 5.26] [Executable] Implementation of [EP 5.19]’s ENS Governance Distribution Pilot Program,executed,0xe52C39327FF7576bAEc3DBFeF0787bd62dB6d726,5pence.eth,5pence.eth,eip155:1:0x323A76393544d5ecca80cd6ef2A560C6a395b7E3,uni,1315897.2865,49,100,0.0000,0,0,0.0000,0,0,1000000.0000,2024-11-20T15:29:23Z,2024-11-27T01:00:23Z,21229849,2024-11-20T15:29:11Z,,,"# [EP 5.26] [Executable] Implementation of [EP 5.19]’s ENS Governance Distribution Pilot Program

[Temp Check Discourse link](https://discuss.ens.domains/t/ep-5-26-executable-implementation-of-ep-5-19-s-ens-governance-distribution-pilot-program/19878)


 ## Description 

## Abstract

This executable proposal implements the Governance Distribution Pilot Program approved in [EP5.19](https://snapshot.org/#/ens.eth/proposal/0xfa54ff2b55f0495c96ec2d8645241bcff48ca6afe1f4925fb51f29c4667252df). Following the community's selection of the 30k ENS distribution option, this proposal authorizes the transfer of ENS tokens from the treasury to implement the program.

## Specification

This proposal authorizes:
1. The transfer of 30,000 ENS tokens from the DAO treasury to the Meta-governance working group's main wallet (main.mg.wg.ens.eth) for distribution to eligible recipients
2. The Meta-governance working group will then distribute these tokens through 2-year linear vesting contracts according to"
2465415640488346987,14573906698181916980991958251655570598275649222336388998984945658874299918898,# [EP 5.25] [Executable] Collective Working Group Funding Request (Oct 2024) - Resubmission,executed,0xe52C39327FF7576bAEc3DBFeF0787bd62dB6d726,5pence.eth,5pence.eth,eip155:1:0x323A76393544d5ecca80cd6ef2A560C6a395b7E3,uni,1315898.5154,44,100,0.0000,1,0,0.0000,0,0,1000000.0000,2024-11-20T14:58:47Z,2024-11-27T00:29:23Z,21229696,2024-11-20T14:58:35Z,,,"# [EP 5.25] [Executable] Collective Working Group Funding Request (Oct 2024) - Resubmission

[Temp Check Discourse link](https://discuss.ens.domains/t/ep-5-25-executable-collective-working-group-funding-request-oct-2024-resubmission/19847)


 ## Description 

## Description
This is a resubmission of [EP 5.24], with no changes to the funding amounts or technical specifications.

## Abstract
This proposal executes all three Working Group funding requests for the October 2024 funding window as passed in [EP 5.17.1](https://discuss.ens.domains/t/5-17-1-social-funding-request-ens-meta-governance-working-group-term-5-oct-window/19677), [EP 5.17.2](https://discuss.ens.domains/t/5-17-2-social-funding-request-ens-ecosystem-working-group/19678), and [EP 5.17.3](https://discuss.ens.domains/t/5-17-3-social-funding-request-ens-public-goods-working-group/19679). For more detail, view the ENS Governance docs at https://basics.ensdao.org/funding-requests 

## Proposal Components

---

### 1) [Meta-gov"
2451224834969962271,46071186312489687574960948336391811341595411932836110873328798657006776570015,[EP 5.23] [Executable] blockful's governance security bounty,executed,0x76A6D08b82034b397E7e09dAe4377C18F132BbB8,netto.eth,alextnetto.eth,eip155:1:0x323A76393544d5ecca80cd6ef2A560C6a395b7E3,uni,1144582.9641,64,90.28274292676451,0.2790,2,2.200704192320256e-05,123192.7759,4,9.717235066193567,1000000.0000,2024-11-01T01:06:35Z,2024-11-07T10:36:23Z,21089400,2024-11-01T01:06:23Z,https://discuss.ens.domains/t/temp-check-governance-security-compensating-blockful-for-preventing-a-potential-attack-on-the-ens-dao/19710,https://snapshot.org/#/ens.eth/proposal/0x5067725bef9cde0de0024adedb653a7a1752aefa726adf628b77048d85821a6d,"# [EP 5.23] [Executable] blockful's governance security bounty
## Summary



This proposal aims to compensate the blockful team for their work in identifying, analyzing, reporting and mitigating a severe vulnerability in ENS DAO's governance structure.



## Background



In March 2024, blockful uncovered a critical vulnerability that could have led to a [~$150M](https://dune.com/steakhouse/ens-steakhouse) theft and protocol capture. Their subsequent work led to the implementation of the Security Council, significantly enhancing ENS DAO's resilience against attacks.



## Contribution Details



The team involved is a [different](https://discuss.ens.domains/t/blockful-service-provider-reports/19553#p-54163-other-contributions-not-related-to-service-provider-scope-14) squad than the one working on the scope of the [ENS service provider](https://discuss.ens.domains/t/blockful-service-provider-reports/19553). It was developed by 2 researchers, 1 smart contract engineer and 4 different aud"
2450964493505659931,6949396467348678571876890705367894936837088742488849089767544172635343148173,"# [EP 5.24] [Executable] Term 5 Q4, Collective Working Group Funding Proposal",defeated,0x809FA673fe2ab515FaA168259cB14E2BeDeBF68e,avsa.eth,avsa.eth,eip155:1:0x323A76393544d5ecca80cd6ef2A560C6a395b7E3,uni,135.1659,5,0.010887863398024451,1125375.5977,40,90.651087004419,115925.6437,5,9.338025132182977,1000000.0000,2024-10-31T16:27:23Z,2024-11-07T01:56:11Z,21086810,2024-10-31T16:27:11Z,,,"# [EP 5.24] [Executable] Term 5 Q4, Collective Working Group Funding Proposal

[Temp Check Discourse link](https://discuss.ens.domains/t/ep-5-24-executable-term-5-q4-collective-working-group-funding-proposal/19801)


 ## Description 
This proposal executes all three Working Group funding requests for the October 2024 funding window as passed in [EP 5.17.1](https://discuss.ens.domains/t/5-17-1-social-funding-request-ens-meta-governance-working-group-term-5-oct-window/19677), [EP 5.17.2](https://discuss.ens.domains/t/5-17-2-social-funding-request-ens-ecosystem-working-group/19678), and [EP 5.17.3](https://discuss.ens.domains/t/5-17-3-social-funding-request-ens-public-goods-working-group/19679) as well as [EP 5.21](https://snapshot.org/#/ens.eth/proposal/0x5067725bef9cde0de0024adedb653a7a1752aefa726adf628b77048d85821a6d) and [EP 5.19](https://snapshot.org/#/ens.eth/proposal/0xfa54ff2b55f0495c96ec2d8645241bcff48ca6afe1f4925fb51f29c4667252df). For more detail, view the [ENS Governance docs]"
2450963767329031650,33504840096777976512510989921427323867039135570342563123194157971712476988820,# [5.22] [EXECUTABLE PROPOSAL] ENSv2 Development Funding ,executed,0xE3919F3f971C4589089DaA930aaFa81B8A27b406,katherine.eth,katherine.eth,eip155:1:0x323A76393544d5ecca80cd6ef2A560C6a395b7E3,uni,1014297.1002,49,74.06617088996632,123330.0113,1,9.005824513418375,231820.0842,5,16.92800459661531,1000000.0000,2024-10-31T16:25:47Z,2024-11-07T01:54:35Z,21086802,2024-10-31T16:25:35Z,,,"# [5.22] [EXECUTABLE PROPOSAL] ENSv2 Development Funding 

[Temp Check Discourse link](https://discuss.ens.domains/t/temp-check-ep-5-22-ensv2-development-funding-request/19762?u=katherine.eth)


 ## Description 
## **Summary**

This executable proposal seeks to implement the revised budget stream to ENS Labs develop, maintain and audit [ENSv2](https://discuss.ens.domains/t/ens-labs-development-proposal-ensv2-and-native-l2-support/19232). The motivation, justification, budget breakdown, and development plan was previously detailed in a [Temp Check](https://discuss.ens.domains/t/temp-check-ensv2-development-funding-request/19762) request. 

## **Background**

With over 3 million .eth names and 20 million more ENS names registered by the likes of Coinbase, Uniswap, and Linea – ENS has become the standard for web3 identity. As Ethereum's roadmap evolves towards being rollup-centric, it's essential for ENS to adapt in parallel, ensuring it meets the needs of both the Ethereum ecosystem and "
2424859285725906509,33657496545373741813637578444724485346468737982573562831880427564621945332995,# [EP 5.16] [Executable] Reimbursement of ENS Labs’ legal fees in eth.link litigation,executed,0xb8c2C29ee19D8307cb7255e1Cd9CbDE883A267d5,nick.eth,nick.eth,eip155:1:0x323A76393544d5ecca80cd6ef2A560C6a395b7E3,uni,1071794.2861,43,89.18538954465947,0.0000,0,0,129965.6564,3,10.814610455340526,1000000.0000,2024-09-25T16:01:23Z,2024-10-02T01:22:23Z,20828677,2024-09-25T16:01:11Z,,,"# [EP 5.16] [Executable] Reimbursement of ENS Labs’ legal fees in eth.link litigation

[Temp Check Discourse link](https://discuss.ens.domains/t/ep-5-x-executable-reimbursement-of-ens-labs-legal-fees-in-eth-link-litigation/19613)


 ## Description 
## Summary
This executable proposal seeks to implement the reimbursement payment to ENS Labs for the legal fees incurred while pursuing litigation to protect the eth.link domain. The reimbursement was approved in the previously passed social proposal [EP 5.3](https://docs.ens.domains/dao/proposals/5.3).

## Background
The lawsuit that ENS filed in federal district court in Arizona to maintain ownership and control over eth.link has been resolved, and on 26 August 2024, the Court officially closed this case.  
ENS Labs has maintained full ownership and control over the eth.link domain and, therefore, ENS Labs has achieved the initial objective they had when first filing the complaint and obtaining injunctive relief.  To reach this outcome, EN"
2401604476453521344,62537345451524095629071359388092434511638926463658570104856324869910407296726,[EP 5.14] [Executable] Endowment permissions to karpatkey - Update #4 ,executed,0xA9423BF037Da4eC207e7362fa74ae714f64fB989,,,eip155:1:0x323A76393544d5ecca80cd6ef2A560C6a395b7E3,uni,1142205.5399,144,83.1800288430536,6780.6504,3,0.49379439431946215,224186.6203,4,16.326176762626933,1000000.0000,2024-08-24T15:20:23Z,2024-08-31T00:59:47Z,20599311,2024-08-24T15:20:11Z,https://discuss.ens.domains/t/ep-5-x-executable-endowment-permissions-to-karpatkey-update-4/19503,,"# [EP 5.14] [Executable] Endowment permissions to karpatkey - Update #4 
# Abstract

This proposal aims to introduce new permissions for deploying Endowment funds, focusing on improved diversification and alignment with the evolving market landscape and liquidity. We are also introducing an independent audit report together with the Permissions Update; this will be the standard practice for Permissions Updates going forward.

# Motivation

Effective treasury management strategies must be adapted to market conditions and protocol updates; for existing Permissions, there might be migrations and introductions of new pools; for new Permissions, protocols and pools that were previously considered immature and unsuitable for the Endowment’s risk appetite may become viable options as they become more time- and battle-tested. This proposal seeks to request new permissions from the ENS DAO for karpatkey, enabling the introduction of new yield-generation strategies for the Endowment.

The new pe"
2375149154558018636,42329103797433777309488042029679811802172320979541414683300183273376839219133,[EP5.13][Executable] Security Council,executed,0x76A6D08b82034b397E7e09dAe4377C18F132BbB8,netto.eth,alextnetto.eth,eip155:1:0x323A76393544d5ecca80cd6ef2A560C6a395b7E3,uni,1429825.8497,119,99.98980904982604,144.0597,25,0.010074304498876427,1.6680,22,0.00011664567508596459,1000000.0000,2024-07-19T01:57:47Z,2024-07-25T11:26:47Z,20337436,2024-07-19T01:57:35Z,https://discuss.ens.domains/t/temp-check-enable-cancel-role-on-the-dao/19090/19,https://snapshot.org/#/ens.eth/proposal/0xf3a4673fe04a3ecfed4a2f066f6ced1539a5466d61630428333360b843653c54,"# [EP5.13][Executable] Security Council
\## Abstract

The primary mission of ENS DAO is to govern the protocol and allocate resources from the treasury in line with the DAO's constitution and broader objectives. However, due to changing economic dynamics, the DAO is increasingly vulnerable to attacks aimed at draining its treasury.



To safeguard the DAO's integrity and longevity, a Security Council with the authority to cancel malicious proposals is needed. To avoid perpetuating centralized power, the Security Council's authority will have a built-in expiration date. After two years, anyone will be able to call a \[function]\(https://github.com/blockful-io/security-council-ens/blob/main/src/SecurityCouncil.sol#L59) that revokes the council's power to veto proposals, ensuring a time-limited mechanism to counter malicious attacks while promoting more delegation and governance distribution.



!\[security-council-diagram]\(https://hackmd.io/\_uploads/BJb0bHP\_A.png)



\## Motivation

A"
2362654011020018823,107992041043258996427224563090014372885335179099580585497266204203463156791290,[EP 5.12] Roles Modifier V2 Migration & Updates to Endowment Permissions,executed,0x07cD090220f96EA84F4d22aA68be4877EA286a9E,karpatkey signer,,eip155:1:0x323A76393544d5ecca80cd6ef2A560C6a395b7E3,uni,666376.3516,80,48.410023401227285,643.2031,5,0.046726562210518435,709506.0175,12,51.54325003656219,1000000.0000,2024-07-01T23:03:35Z,2024-07-08T08:37:47Z,20214830,2024-07-01T23:03:23Z,,,"# [EP 5.12] Roles Modifier V2 Migration & Updates to Endowment Permissions
# Abstract

This proposal aims to roll out an updated version of the Zodiac Roles Modifier module. The new version improves usability and transparency of treasury management operations. Upon approval, the Roles Modifier v2 module will be activated.

Furthermore, this proposal requests authorization from the DAO to revise the permissions policy. A notable change includes enabling swapping actions on CoW Swap while the other permissions primarily focus on eliminating obsolete actions and protocols, and refining parameters within the existing permissions.

# Roles v2 Migration

## Motivation

As [previously stated](https://discuss.ens.domains/t/endowment-initiation/15952#a-list-of-zodiac-roles-modifier-permissions-for-the-manager-role-9), the Zodiac Roles Modifier facilitates karpatkey’s proxy management of the Endowment by ensuring that only pre-approved transactions, defined by the permissions policy voted on by "
2362490434430699416,76312276134880424811339391717815330375652916610982980144903695563372140531115,# [EP5.11] [Executable] Proposal: Fund the Meta-Governance Working Group (Term 5),executed,0x809FA673fe2ab515FaA168259cB14E2BeDeBF68e,avsa.eth,avsa.eth,eip155:1:0x323A76393544d5ecca80cd6ef2A560C6a395b7E3,uni,1324619.7594,75,89.76721320067726,150996.6847,6,10.232786799322742,0.0000,0,0,1000000.0000,2024-07-01T14:45:23Z,2024-07-08T00:18:59Z,20212348,2024-07-01T14:45:11Z,,,"# [EP5.11] [Executable] Proposal: Fund the Meta-Governance Working Group (Term 5)

Funds the metagovernance working group with 374k USDC and 150k ENS


 ## Abstract 
Meta-Governance is seeking funding to support DAO-wide operations, including Working Groups, treasury management, and governance initiatives. This request aligns with Rule 10.1.1 of the [Working Group Rules](https://docs.ens.domains/dao/wg/rules) and amendments introduced in [EP 4.8](https://docs.ens.domains/dao/proposals/4.8).  This proposal will execute the funding specification according to [EP 5.9](https://snapshot.org/#/ens.eth/proposal/0x66d355555c24ed0d2fed0aee89e4fe009e2925c84144c4edc707d33e7c19e554), as amended by [EP 5.8](https://snapshot.org/#/ens.eth/proposal/0x1f328fd1fda5f3cabfdace3e521403def7ad41b0b0582e27334c135cd23c511d).

## Motivation

### [EP 5.9 — Funding Request: ENS Meta-Governance Working Group Term 5 ](https://discuss.ens.domains/t/4-4-2-social-funding-request-ens-meta-goverance-working-group/17994"
